gvkey,datadate,fyearq,fqtr,atq,ltq,niq,saleq,oancfy,capxy,epspxq,ceqq,cheq,dlttq,dlcq
124434,2021-12-31,2021,4.0,152648.0,113755.0,1643.0,5106.0,4944.0,341.0,10.82,37693.0,9340.0,8846.0,750.0
124434,2022-03-31,2022,1.0,143327.0,104468.0,1436.0,4699.0,-422.0,147.0,9.46,37489.0,7279.0,8799.0,750.0
124434,2022-06-30,2022,2.0,125966.0,87661.0,1077.0,4526.0,1223.0,263.0,7.12,37089.0,6498.0,8731.0,
124434,2022-09-30,2022,3.0,115430.0,77313.0,1406.0,4311.0,2983.0,399.0,9.33,37162.0,6814.0,8633.0,
124434,2022-12-31,2022,4.0,117628.0,78843.0,1259.0,4337.0,4956.0,533.0,8.39,37744.0,7433.0,8734.0,
124434,2023-03-31,2023,1.0,121398.0,82333.0,1157.0,4243.0,-394.0,81.0,7.72,37712.0,5913.0,8716.0,
124434,2023-06-30,2023,2.0,122644.0,82748.0,1366.0,4463.0,591.0,142.0,9.13,38208.0,7100.0,9935.0,
124434,2023-09-30,2023,3.0,118585.0,77954.0,1604.0,4522.0,2167.0,220.0,10.75,38627.0,7561.0,9865.0,
124434,2023-12-31,2023,4.0,123211.0,81971.0,1375.0,4631.0,4165.0,344.0,9.25,39347.0,8753.0,8892.0,1000.0
124434,2024-03-31,2024,1.0,123988.0,82243.0,1573.0,4728.0,-408.0,64.0,10.58,39725.0,9391.0,11812.0,
124434,2024-06-30,2024,2.0,125271.0,83032.0,1495.0,4805.0,957.0,71.0,10.07,40102.0,10245.0,11853.0,
124434,2024-09-30,2024,3.0,132816.0,89192.0,1631.0,5197.0,2338.0,165.0,11.02,41178.0,14054.0,14337.0,
125595,2005-03-31,2005,1.0,201.61,312.113,14.079,60.096,18.702,9.719,0.11,-110.503,84.415,256.614,0.098
125595,2005-06-30,2005,2.0,364.731,323.814,15.9,64.649,35.626,19.524,0.12,40.917,103.893,256.614,0.59
125595,2005-09-30,2005,3.0,647.039,269.447,272.26,75.713,55.125,28.055,1.96,377.592,67.046,200.0,0.42
125595,2005-12-31,2005,4.0,891.499,267.285,25.759,82.657,82.798,36.16,0.17,624.214,292.408,200.0,0.0
125595,2006-03-31,2006,1.0,931.266,276.26,11.495,90.825,33.161,16.174,0.07,655.006,284.945,200.0,0.0
125595,2006-06-30,2006,2.0,969.477,275.371,11.264,100.649,60.907,30.401,0.07,694.106,259.261,200.0,0.0
125595,2006-09-30,2006,3.0,1027.695,286.0,14.019,111.495,109.397,46.852,0.09,741.695,277.707,200.0,0.0
125595,2006-12-31,2006,4.0,1247.932,293.239,20.623,125.703,131.967,69.328,0.13,954.693,269.841,200.0,0.0
125595,2007-03-31,2007,1.0,1466.637,305.319,19.179,139.274,56.278,31.543,0.12,1161.318,342.192,199.96,0.0
125595,2007-06-30,2007,2.0,1519.975,289.674,21.646,152.654,93.607,61.235,0.13,1230.301,356.483,199.96,0.0
125595,2007-09-30,2007,3.0,1574.62,302.823,24.264,161.24,170.958,84.561,0.15,1271.797,436.861,199.855,0.0
125595,2007-12-31,2007,4.0,1656.047,297.495,35.878,183.238,235.389,100.462,0.22,1358.552,546.169,199.855,0.0
125595,2008-03-31,2008,1.0,1699.177,301.558,36.911,187.019,88.009,28.212,0.22,1397.619,322.266,199.855,0.0
125595,2008-06-30,2008,2.0,1755.417,292.82,34.334,194.004,157.803,58.522,0.21,1462.597,291.697,199.855,0.0
125595,2008-09-30,2008,3.0,1800.857,294.724,33.36,197.347,251.021,94.95,0.2,1506.133,301.415,199.855,0.0
125595,2008-12-31,2008,4.0,1880.951,312.181,40.533,212.554,343.494,115.386,0.24,1568.77,330.631,199.855,0.0
125595,2009-03-31,2009,1.0,1939.312,307.97,37.081,210.368,90.469,23.067,0.22,1631.342,454.004,199.855,0.0
125595,2009-06-30,2009,2.0,1988.97,308.079,36.007,204.6,194.3,47.72,0.21,1680.891,620.026,199.855,0.0
125595,2009-09-30,2009,3.0,2028.671,330.225,32.745,206.5,299.543,78.903,0.19,1698.446,582.07,199.755,0.0
125595,2009-12-31,2009,4.0,2087.51,348.788,40.08,238.305,424.412,108.147,0.23,1738.722,566.741,0.0,199.755
125595,2010-03-31,2010,1.0,2116.683,336.234,40.878,240.029,87.753,35.19,0.24,1780.449,605.122,0.0,199.725
125595,2010-06-30,2010,2.0,2202.998,229.91,38.123,245.318,174.133,101.287,0.22,1973.088,504.188,0.0,63.562
125595,2010-09-30,2010,3.0,2262.752,228.605,39.709,253.551,292.096,143.345,0.22,2034.147,607.596,0.0,58.62
125595,2010-12-31,2010,4.0,2352.676,175.071,52.51,284.688,402.455,192.045,0.29,2177.605,606.871,0.0,0.0
125595,2011-03-31,2011,1.0,2374.799,164.611,50.617,275.953,88.511,46.235,0.27,2210.188,563.569,0.0,0.0
125595,2011-06-30,2011,2.0,2404.149,175.834,47.921,276.989,200.359,88.975,0.26,2228.315,497.276,0.0,0.0
125595,2011-09-30,2011,3.0,2301.957,179.946,42.285,281.856,316.648,136.292,0.23,2122.011,687.566,0.0,0.0
125595,2011-12-31,2011,4.0,2345.501,189.251,60.081,323.74,452.555,182.862,0.34,2156.25,849.226,0.0,0.0
125595,2012-03-31,2012,1.0,2414.118,212.93,43.227,319.448,92.503,43.344,0.24,2201.188,404.542,0.0,0.0
125595,2012-06-30,2012,2.0,2445.576,230.943,44.239,331.306,242.055,98.883,0.25,2214.633,496.56,0.0,0.0
125595,2012-09-30,2012,3.0,2539.454,279.516,48.231,345.321,383.551,159.177,0.27,2259.938,465.229,0.0,0.0
125595,2012-12-31,2012,4.0,2600.627,254.873,68.292,377.872,530.405,219.846,0.38,2345.754,437.581,0.0,0.0
125595,2013-03-31,2013,1.0,2646.667,261.89,71.487,368.046,103.04,63.476,0.4,2384.777,513.226,0.0,0.0
125595,2013-06-30,2013,2.0,2725.27,277.397,61.895,378.106,232.762,135.974,0.35,2447.873,530.942,0.0,0.0
125595,2013-09-30,2013,3.0,2885.125,341.995,79.756,395.79,392.176,197.738,0.45,2543.13,566.315,0.0,0.0
125595,2013-12-31,2013,4.0,2957.685,328.254,80.349,435.98,563.908,260.073,0.45,2629.431,673.896,0.0,0.0
125595,2014-03-31,2014,1.0,3651.492,939.347,72.8,453.502,89.023,84.006,0.41,2712.145,698.13,590.714,0.0
125595,2014-06-30,2014,2.0,3768.657,995.913,72.886,476.035,289.247,154.525,0.41,2772.744,756.773,595.385,0.0
125595,2014-09-30,2014,3.0,3854.291,1005.911,91.155,498.042,462.529,226.307,0.51,2848.38,710.912,600.098,0.0
125595,2014-12-31,2014,4.0,4001.546,1056.211,97.107,536.295,658.07,318.627,0.55,2945.335,758.292,604.851,0.0
125595,2015-03-31,2015,1.0,3986.913,1005.231,77.746,526.536,99.729,137.069,0.44,2981.682,713.285,609.647,0.0
125595,2015-06-30,2015,2.0,4131.105,1085.793,67.2,540.723,363.752,233.082,0.38,3045.312,643.503,614.484,0.0
125595,2015-09-30,2015,3.0,4184.809,1099.146,88.04,551.03,546.36,366.146,0.49,3085.663,667.853,619.365,0.0
125595,2015-12-31,2015,4.0,4187.925,1067.047,88.42,579.159,764.151,444.983,0.5,3120.878,749.561,624.288,0.0
125595,2016-03-31,2016,1.0,4183.752,1070.17,74.858,567.725,190.238,82.34,0.42,3113.582,837.87,623.485,0.0
125595,2016-06-30,2016,2.0,4269.722,1119.249,73.635,572.135,433.11,160.481,0.42,3150.473,868.706,628.97,0.0
125595,2016-09-30,2016,3.0,4353.635,1184.704,76.0,584.065,684.51,240.351,0.44,3168.931,911.219,634.504,0.0
125595,2016-12-31,2016,4.0,4373.146,1148.776,91.639,616.124,866.298,316.289,0.53,3224.37,837.018,640.087,0.0
125595,2017-03-31,2017,1.0,4449.995,1191.449,74.583,600.293,142.618,91.181,0.43,3258.546,845.069,645.719,0.0
125595,2017-06-30,2017,2.0,4489.039,1201.867,56.752,605.832,367.251,188.186,0.33,3287.172,683.121,651.4,0.0
125595,2017-09-30,2017,3.0,4509.134,1236.479,63.911,624.44,603.542,307.926,0.37,3272.655,752.001,657.131,0.0
125595,2017-12-31,2017,4.0,4602.844,1292.121,27.52,658.47,800.983,414.778,0.16,3310.723,711.936,662.913,0.0
125595,2018-03-31,2018,1.0,4686.904,1300.647,53.714,668.724,192.01,113.075,0.32,3386.257,811.553,0.0,668.745
125595,2018-06-30,2018,2.0,5604.704,2159.426,43.061,662.759,411.691,201.709,0.25,3445.278,1856.971,855.378,674.629
125595,2018-09-30,2018,3.0,5363.887,2208.357,107.583,669.628,722.172,288.407,0.65,3155.53,1801.64,864.679,680.564
125595,2018-12-31,2018,4.0,5461.77,2269.91,94.015,713.363,1008.327,405.741,0.58,3191.86,1892.105,874.08,686.552
125595,2019-03-31,2019,1.0,5182.762,1899.545,107.13,706.508,160.85,142.429,0.66,3283.217,1118.63,1176.965,101.545
125595,2019-06-30,2019,2.0,5343.236,1948.472,113.915,705.074,478.779,275.778,0.7,3394.764,1042.492,1192.253,96.16
125595,2019-09-30,2019,3.0,6357.434,2855.834,137.89,709.912,776.164,428.411,0.85,3501.6,1570.211,2120.198,86.959
125595,2019-12-31,2019,4.0,7006.886,3348.928,119.1,772.123,1058.304,562.077,0.74,3657.958,1536.994,2531.972,139.463
125595,2020-03-31,2020,1.0,6947.956,3275.738,123.146,764.302,223.243,215.429,0.76,3672.218,1249.271,2529.316,141.876
125595,2020-06-30,2020,2.0,7224.798,3320.503,161.915,794.715,521.934,335.668,1.0,3904.295,1372.609,2546.615,138.478
125595,2020-09-30,2020,3.0,7514.393,3406.776,158.623,792.845,923.907,564.427,0.97,4107.617,1444.036,2572.366,136.292
125595,2020-12-31,2020,4.0,7764.13,3512.834,113.37,846.287,1215.0,731.872,0.7,4251.296,1098.073,2622.111,154.801
125595,2021-03-31,2021,1.0,7817.92,3496.557,155.695,842.708,249.793,164.719,0.95,4321.363,1288.059,2657.373,156.656
125595,2021-06-30,2021,2.0,7920.938,3444.281,156.497,852.824,627.926,319.288,0.96,4476.657,1416.488,2674.636,158.39
125595,2021-09-30,2021,3.0,8115.475,3533.03,178.916,860.333,1017.663,435.535,1.1,4582.445,1917.285,2680.852,164.559
125595,2021-12-31,2021,4.0,8138.673,3608.659,160.534,905.358,1404.563,545.23,0.99,4530.014,1078.195,2683.254,175.683
125595,2022-03-31,2022,1.0,8303.779,4003.257,133.376,903.647,222.451,131.359,0.83,4300.522,506.869,2985.532,258.762
125595,2022-06-30,2022,2.0,8211.054,3930.576,137.84,903.332,563.882,249.526,0.86,4280.478,690.689,2962.068,261.945
125595,2022-09-30,2022,3.0,8107.369,3874.185,123.694,881.896,933.178,347.514,0.78,4233.184,864.148,2965.554,187.776
125595,2022-12-31,2022,4.0,8303.4,3943.213,128.762,927.779,1274.676,458.302,0.82,4360.187,1105.316,2978.523,196.094
125595,2023-03-31,2023,1.0,8183.333,4011.992,97.106,915.698,233.499,222.245,0.62,4171.341,751.913,3022.177,205.055
125595,2023-06-30,2023,2.0,8345.965,4056.798,128.816,935.721,599.81,398.534,0.85,4289.167,790.559,3045.783,237.224
125595,2023-09-30,2023,3.0,9582.088,5257.884,160.542,965.484,959.246,596.153,1.06,4324.204,939.262,4296.995,205.09
125595,2023-12-31,2023,4.0,9900.037,5302.882,161.165,995.017,1348.439,730.04,1.07,4597.155,864.439,4313.035,222.944
125595,2024-03-31,2024,1.0,9935.606,5301.839,175.418,986.97,351.878,173.754,1.16,4633.767,1674.688,4340.227,232.731
125595,2024-06-30,2024,2.0,10087.532,5332.856,131.688,979.58,782.841,337.291,0.86,4754.676,1637.274,3225.451,1390.049
125595,2024-09-30,2024,3.0,10190.457,5396.319,57.907,1004.679,1175.383,522.408,0.38,4794.138,1699.205,3250.179,1400.067
126136,2005-03-31,2005,1.0,16794.0,20834.0,-352.0,1215.0,153.0,211.0,-1.25,-4751.0,32.0,18929.0,0.0
126136,2005-06-30,2005,2.0,16779.0,21167.0,-355.0,1266.0,181.0,542.0,-1.18,-5102.0,40.0,19247.0,0.0
126136,2005-09-30,2005,3.0,16524.0,20810.0,76.0,1265.0,118.0,815.0,0.23,-5006.0,22.0,19120.0,0.0
126136,2005-12-31,2005,4.0,16431.0,21159.0,-336.0,1287.0,260.0,1080.0,-1.07,-4920.0,21.0,19437.0,0.0
126136,2006-03-31,2006,1.0,16203.0,21394.0,-459.0,1320.0,209.0,241.0,-1.49,-5383.0,40.0,19573.0,0.0
126136,2006-06-30,2006,2.0,16145.0,21714.0,-382.0,1383.0,205.0,539.0,-1.27,-5762.0,56.0,19913.0,0.0
126136,2006-09-30,2006,3.0,15198.0,20830.0,-133.0,1388.0,348.0,795.0,-1.02,-5827.0,85.0,18854.0,0.0
126136,2006-12-31,2006,4.0,15100.0,21123.0,-396.0,1413.0,323.0,1103.0,-1.03,-6219.0,60.0,19119.0,0.0
126136,2007-03-31,2007,1.0,15177.0,21522.0,-381.0,1425.0,266.0,298.0,-1.04,-6543.0,205.0,19335.0,0.0
126136,2007-06-30,2007,2.0,15051.0,21701.0,-360.0,1499.0,118.0,579.0,-0.98,-6849.0,81.0,19637.0,0.0
126136,2007-09-30,2007,3.0,14919.0,22052.0,-407.0,1525.0,327.0,890.0,-1.1,-7334.0,59.0,19754.0,0.0
126136,2007-12-31,2007,4.0,14666.0,22354.0,-468.0,1553.0,327.0,1244.0,-1.27,-7892.0,75.0,19973.0,0.0
126136,2008-03-31,2008,1.0,15157.0,23301.0,-358.0,1564.0,204.0,334.0,-0.97,-8350.0,541.0,20642.0,0.0
126136,2008-06-30,2008,2.0,14710.0,23006.0,-276.0,1623.0,168.0,650.0,-0.74,-8504.0,76.0,20549.0,0.0
126136,2008-09-30,2008,3.0,15157.0,23787.0,-322.0,1636.0,410.0,938.0,-0.86,-8834.0,569.0,21103.0,0.0
126136,2008-12-31,2008,4.0,13882.0,24185.0,-1495.0,1656.0,399.0,1202.0,-3.96,-10506.0,960.0,21586.0,155.0
126136,2009-03-31,2009,1.0,13650.0,24249.0,-205.0,1662.0,187.0,269.0,-0.54,-10714.0,836.0,0.0,11774.0
126136,2009-06-30,2009,2.0,13740.0,24470.0,-112.0,1690.0,625.0,540.0,-0.3,-10813.0,992.0,0.0,11757.0
126136,2009-09-30,2009,3.0,10905.0,24035.0,-1035.0,1693.0,1008.0,819.0,-2.73,-11834.0,1075.0,0.0,11740.0
126136,2009-12-31,2009,4.0,16658.0,14740.0,12718.0,1710.0,594.0,1134.0,113.47,1915.0,754.0,13252.0,70.0
126136,2010-03-31,2010,1.0,16199.0,14430.0,24.0,1735.0,530.0,310.0,0.21,1763.0,254.0,12762.0,0.0
126136,2010-06-30,2010,2.0,16007.0,14363.0,-81.0,1771.0,981.0,649.0,-0.72,1632.0,67.0,12657.0,0.0
126136,2010-09-30,2010,3.0,16535.0,15012.0,-95.0,1769.0,1422.0,948.0,-0.84,1523.0,682.0,12585.0,589.0
126136,2010-12-31,2010,4.0,15707.0,14229.0,-85.0,1784.0,1911.0,1209.0,-0.75,1478.0,32.0,12306.0,0.0
126136,2011-03-31,2011,1.0,15705.0,14523.0,-110.0,1770.0,447.0,356.0,-0.97,1182.0,54.0,12554.0,0.0
126136,2011-06-30,2011,2.0,15809.0,14745.0,-107.0,1791.0,907.0,680.0,-0.98,1064.0,194.0,12620.0,0.0
126136,2011-09-30,2011,3.0,15638.0,14774.0,-85.0,1809.0,1312.0,984.0,-0.79,864.0,32.0,12581.0,0.0
126136,2011-12-31,2011,4.0,15605.0,15196.0,-67.0,1834.0,1737.0,1311.0,-0.63,409.0,29.0,12856.0,0.0
126136,2012-03-31,2012,1.0,15519.0,15193.0,-94.0,1827.0,454.0,340.0,-0.95,326.0,31.0,12802.0,0.0
126136,2012-06-30,2012,2.0,15553.0,15309.0,-83.0,1884.0,923.0,808.0,-0.84,244.0,32.0,12786.0,0.0
126136,2012-09-30,2012,3.0,16497.0,16324.0,-87.0,1880.0,1391.0,1296.0,-0.87,173.0,895.0,12820.0,870.0
126136,2012-12-31,2012,4.0,15599.0,15450.0,-40.0,1913.0,1876.0,1745.0,-0.41,149.0,34.0,12808.0,0.0
126136,2013-03-31,2013,1.0,15639.0,15510.0,-42.0,1917.0,541.0,412.0,-0.42,129.0,92.0,12816.0,0.0
126136,2013-06-30,2013,2.0,15589.0,15528.0,-96.0,1972.0,1025.0,834.0,-0.96,61.0,44.0,12812.0,0.0
126136,2013-09-30,2013,3.0,17250.0,17189.0,-70.0,2118.0,1563.0,1259.0,-0.68,61.0,41.0,14306.0,0.0
126136,2013-12-31,2013,4.0,17295.0,17144.0,39.0,2148.0,2158.0,1825.0,0.38,151.0,21.0,14181.0,0.0
126136,2014-03-31,2014,1.0,17297.0,17170.0,-37.0,2202.0,577.0,539.0,-0.35,127.0,4.0,14090.0,0.0
126136,2014-06-30,2014,2.0,17369.0,17250.0,-45.0,2259.0,1209.0,1109.0,-0.42,119.0,9.0,14019.0,0.0
126136,2014-09-30,2014,3.0,20950.0,20853.0,-53.0,2287.0,1729.0,1678.0,-0.49,97.0,10.0,17595.0,0.0
126136,2014-12-31,2014,4.0,24550.0,24404.0,-48.0,2360.0,2359.0,2221.0,-0.44,146.0,3.0,21023.0,0.0
126136,2015-03-31,2015,1.0,24410.0,24333.0,-81.0,2362.0,528.0,351.0,-0.73,77.0,7132.0,13981.0,6983.0
126136,2015-06-30,2015,2.0,17319.0,17350.0,-122.0,2430.0,1059.0,783.0,-1.09,-31.0,30.0,13896.0,0.0
126136,2015-09-30,2015,3.0,36873.0,36813.0,54.0,2450.0,1748.0,1292.0,0.48,60.0,0.0,33281.0,0.0
126136,2015-12-31,2015,4.0,39316.0,39362.0,-122.0,2512.0,2359.0,1840.0,-1.09,-46.0,5.0,35723.0,0.0
126136,2016-03-31,2016,1.0,40524.0,40743.0,-188.0,2530.0,424.0,429.0,-1.68,-219.0,1278.0,37124.0,0.0
126136,2016-06-30,2016,2.0,149195.0,98163.0,3067.0,6161.0,2014.0,1689.0,16.73,40240.0,555.0,60132.0,2071.0
126136,2016-09-30,2016,3.0,148897.0,97822.0,189.0,10037.0,4815.0,3437.0,0.7,40277.0,1165.0,59946.0,2050.0
126136,2016-12-31,2016,4.0,149067.0,98701.0,454.0,10275.0,8041.0,5325.0,1.69,40139.0,1535.0,59719.0,2028.0
126136,2017-03-31,2017,1.0,149444.0,99540.0,155.0,10164.0,2843.0,1555.0,0.58,39720.0,2920.0,60837.0,2007.0
126136,2017-06-30,2017,2.0,146960.0,100527.0,139.0,10357.0,5788.0,3703.0,0.53,36628.0,694.0,63248.0,0.0
126136,2017-09-30,2017,3.0,148228.0,105650.0,48.0,10458.0,8696.0,6096.0,0.19,33229.0,2164.0,66064.0,2068.0
126136,2017-12-31,2017,4.0,146623.0,99092.0,9553.0,10602.0,11954.0,8690.0,39.66,39084.0,621.0,68186.0,2045.0
126136,2018-03-31,2018,1.0,146151.0,99026.0,168.0,10657.0,2699.0,2183.0,0.71,38768.0,576.0,67609.0,3340.0
126136,2018-06-30,2018,2.0,146251.0,100609.0,273.0,10854.0,5795.0,4574.0,1.17,37443.0,773.0,66730.0,5387.0
126136,2018-09-30,2018,3.0,146085.0,100854.0,493.0,10892.0,8599.0,6707.0,2.14,37105.0,612.0,69305.0,3339.0
126136,2018-12-31,2018,4.0,146130.0,101858.0,296.0,11231.0,11767.0,9125.0,1.3,36285.0,551.0,69537.0,3290.0
126136,2019-03-31,2019,1.0,147257.0,103614.0,253.0,11206.0,2686.0,1665.0,1.13,35734.0,1451.0,71646.0,3743.0
126136,2019-06-30,2019,2.0,146085.0,102991.0,314.0,11347.0,5447.0,3262.0,1.41,35286.0,696.0,72933.0,1736.0
126136,2019-09-30,2019,3.0,145267.0,104745.0,387.0,11450.0,8390.0,4913.0,1.77,32974.0,508.0,72432.0,3726.0
126136,2019-12-31,2019,4.0,148188.0,109377.0,714.0,11761.0,11748.0,7195.0,3.36,31445.0,3483.0,76615.0,3718.0
126136,2020-03-31,2020,1.0,146552.0,109830.0,396.0,11738.0,3220.0,1461.0,1.91,29628.0,2908.0,75771.0,5123.0
126136,2020-06-30,2020,2.0,145136.0,108735.0,766.0,11781.0,6749.0,3338.0,3.72,29356.0,2097.0,78685.0,929.0
126136,2020-09-30,2020,3.0,144193.0,110481.0,814.0,12257.0,10413.0,5352.0,4.01,26906.0,1283.0,78992.0,1948.0
126136,2020-12-31,2020,4.0,144206.0,113925.0,1246.0,12641.0,14562.0,7415.0,6.33,23805.0,998.0,82854.0,1243.0
126136,2021-03-31,2021,1.0,143439.0,116258.0,807.0,12522.0,3751.0,1821.0,4.22,20997.0,772.0,85475.0,1250.0
126136,2021-06-30,2021,2.0,144026.0,119940.0,1020.0,12802.0,7750.0,3702.0,5.48,19342.0,1711.0,88643.0,1260.0
126136,2021-09-30,2021,3.0,142495.0,120969.0,1217.0,13146.0,12013.0,5563.0,6.69,17030.0,466.0,87044.0,3258.0
126136,2021-12-31,2021,4.0,142491.0,124335.0,1610.0,13212.0,16239.0,7635.0,9.17,14050.0,601.0,89746.0,3266.0
126136,2022-03-31,2022,1.0,143948.0,128004.0,1203.0,13200.0,3647.0,1857.0,7.05,12060.0,2431.0,90679.0,4818.0
126136,2022-06-30,2022,2.0,143258.0,129745.0,1471.0,13598.0,7381.0,4050.0,8.96,9879.0,483.0,94468.0,1814.0
126136,2022-09-30,2022,3.0,143669.0,131319.0,1185.0,13550.0,11138.0,6456.0,7.51,8889.0,480.0,95510.0,1813.0
126136,2022-12-31,2022,4.0,144523.0,131974.0,1196.0,13674.0,14925.0,9376.0,7.79,9119.0,645.0,97176.0,1805.0
126136,2023-03-31,2023,1.0,144870.0,131968.0,1021.0,13653.0,3323.0,2464.0,6.74,9418.0,534.0,95973.0,2291.0
126136,2023-06-30,2023,2.0,145615.0,131588.0,1223.0,13659.0,6634.0,5298.0,8.15,10460.0,478.0,95971.0,2292.0
126136,2023-09-30,2023,3.0,146682.0,131938.0,1255.0,13584.0,10578.0,8259.0,8.42,11098.0,571.0,95800.0,2290.0
126136,2023-12-31,2023,4.0,147193.0,132475.0,1058.0,13711.0,14433.0,11115.0,7.23,11086.0,709.0,96905.0,2290.0
126136,2024-03-31,2024,1.0,148044.0,132438.0,1106.0,13679.0,3212.0,2791.0,7.66,11874.0,661.0,97965.0,
126136,2024-06-30,2024,2.0,148611.0,131897.0,1231.0,13685.0,7065.0,5644.0,8.58,12879.0,642.0,97565.0,
126136,2024-09-30,2024,3.0,149371.0,131317.0,1280.0,13795.0,10970.0,8207.0,8.99,14099.0,750.0,94515.0,1798.0
126296,2005-03-31,2005,1.0,10107.441,1818.828,48.029,485.046,497.689,12.621,0.14,8213.914,322.9,0.0,0.0
126296,2005-06-30,2005,2.0,10302.609,1907.585,73.432,555.007,783.45,26.01,0.22,8319.384,375.353,0.0,0.0
126296,2005-09-30,2005,3.0,7776.176,1952.526,82.035,584.653,943.653,40.859,0.24,5752.58,260.7,0.0,0.0
126296,2005-12-31,2005,4.0,7756.892,1951.355,25.234,494.749,849.895,52.315,0.07,5733.763,321.001,0.0,230.755
126296,2006-03-31,2006,1.0,8024.044,2100.306,23.335,493.898,453.554,13.038,0.07,5852.75,541.891,0.0,0.373
126296,2006-06-30,2006,2.0,8149.98,2263.576,95.482,598.458,722.603,34.029,0.28,5827.557,663.964,0.0,0.093
126296,2006-09-30,2006,3.0,8384.232,2533.819,58.977,613.942,746.842,67.58,0.18,5794.453,963.966,500.0,0.256
126296,2006-12-31,2006,4.0,8269.184,2303.138,67.14,531.288,617.44,92.631,0.2,5904.29,864.367,500.0,0.0
126296,2007-03-31,2007,1.0,8258.753,2899.119,34.776,550.511,538.056,18.332,0.11,5297.373,657.304,500.0,0.0
126296,2007-06-30,2007,2.0,8675.587,3177.365,96.136,689.923,922.613,38.974,0.32,5435.567,1033.114,500.0,0.0
126296,2007-09-30,2007,3.0,8462.126,3557.288,99.595,759.596,965.356,57.62,0.34,4842.248,857.279,1000.0,0.0
126296,2007-12-31,2007,4.0,8295.422,3415.406,65.357,665.302,712.069,86.658,0.23,4818.081,634.041,1085.0,0.0
126296,2008-03-31,2008,1.0,8630.773,3684.365,51.306,687.817,563.779,33.188,0.18,4886.436,727.722,740.0,0.0
126296,2008-06-30,2008,2.0,9121.482,4052.139,96.089,795.048,871.054,70.733,0.34,5010.028,1054.49,894.296,0.0
126296,2008-09-30,2008,3.0,8989.229,3821.79,94.824,833.337,767.529,118.984,0.33,5109.582,666.727,1144.421,0.0
126296,2008-12-31,2008,4.0,5894.249,3512.918,-2759.982,620.811,520.688,159.827,-9.62,2328.394,761.53,1544.548,0.0
126296,2009-03-31,2009,1.0,5748.771,3348.21,39.384,635.712,502.004,23.386,0.14,2336.061,577.216,894.678,0.0
126296,2009-06-30,2009,2.0,6206.065,3715.999,40.902,769.768,844.55,42.052,0.14,2424.591,930.724,894.811,0.0
126296,2009-09-30,2009,3.0,6147.193,3511.045,117.014,852.428,820.332,62.932,0.41,2569.777,903.009,894.947,0.0
126296,2009-12-31,2009,4.0,5937.156,3187.43,102.226,697.518,676.004,92.017,0.35,2682.681,702.465,895.086,0.0
126296,2010-03-31,2010,1.0,6420.471,3813.604,59.395,717.919,619.527,29.675,0.21,2538.814,1061.728,895.228,0.0
126296,2010-06-30,2010,2.0,6622.894,3956.34,114.262,833.96,933.333,73.128,0.4,2605.934,1143.489,895.374,0.0
126296,2010-09-30,2010,3.0,7132.741,4360.887,176.55,987.86,937.717,113.324,0.63,2709.883,1569.566,1644.728,0.0
126296,2010-12-31,2010,4.0,6650.994,3914.291,71.293,808.37,777.483,155.189,0.26,2672.544,1244.174,1644.894,0.0
126296,2011-03-31,2011,1.0,7457.588,4688.489,52.039,727.835,729.09,51.079,0.02,2703.087,1841.847,1645.064,0.0
126296,2011-06-30,2011,2.0,8045.277,5031.429,140.393,913.591,1219.791,109.04,0.32,2880.075,2312.404,1645.237,0.0
126296,2011-09-30,2011,3.0,7676.683,4638.663,209.534,1020.45,1225.49,173.895,0.63,2897.795,2024.474,1645.414,0.0
126296,2011-12-31,2011,4.0,6505.258,4200.091,70.328,787.133,956.233,207.837,0.45,2199.864,1357.035,1249.281,0.0
126296,2012-03-31,2012,1.0,6818.183,4662.684,-3.281,816.488,840.209,50.814,0.15,2048.84,2020.961,1249.296,0.0
126296,2012-06-30,2012,2.0,7505.096,5163.118,105.241,1039.98,1392.988,117.217,0.79,2234.569,2417.942,1249.312,0.0
126296,2012-09-30,2012,3.0,7507.565,5035.256,171.477,1199.02,1446.301,176.98,1.25,2365.107,2378.902,1249.328,0.0
126296,2012-12-31,2012,4.0,7085.195,4695.807,6.734,974.859,1229.575,235.697,0.05,2280.259,1959.618,1249.345,0.0
126296,2013-03-31,2013,1.0,8432.42,5807.165,-104.226,1012.367,881.089,87.156,-0.77,2159.094,2118.401,1249.361,0.0
126296,2013-06-30,2013,2.0,8744.096,6048.168,71.5,1205.017,1199.608,157.84,0.52,2227.804,2300.47,1249.378,0.0
126296,2013-09-30,2013,3.0,8201.61,5538.638,170.859,1401.86,989.052,235.416,1.25,2195.596,1831.302,1249.395,0.0
126296,2013-12-31,2013,4.0,7739.481,5115.625,94.717,1152.015,776.837,308.581,0.72,2145.464,1372.585,1249.412,0.0
126296,2014-03-31,2014,1.0,8888.377,6291.289,-14.304,1200.371,971.438,74.749,-0.11,1995.161,2200.18,1249.43,0.0
126296,2014-06-30,2014,2.0,9234.829,6755.285,89.373,1494.632,1464.942,157.213,0.69,1875.666,2401.56,1249.448,0.0
126296,2014-09-30,2014,3.0,9424.988,6902.666,257.059,1712.504,1566.802,239.678,2.01,1884.788,2680.583,1746.712,0.0
